A,B,C,lat_deg,lon_deg
0.5224985647159488,-0.7493147673772869,-0.4068447237707473,31.500000000000007,-61.499999999999986
0.7826081568524139,-0.46623589838463203,0.4124906785438218,51.5,-131.5
0.414693242656239,0.4618402537783226,0.7840491658596598,24.5,149.5
-0.5664062369248328,0.07898899472010108,0.820332075129187,-34.50000000000001,174.5
-0.7933533402912352,0.5624222244434797,-0.23296291314453418,-52.50000000000001,67.5
0.8241261886220157,0.014826786785238452,0.56621214365375,55.50000000000001,178.5
0.414693242656239,0.6029585811826688,0.6815206995194178,24.5,138.5
0.28401534470392265,0.5703278266864807,0.7707538219689783,16.5,143.5
0.061048539534856894,0.5215239995684684,0.8510498185739593,3.5000000000000013,148.5
-0.7826081568524139,0.561872550321516,-0.2679994589980791,-51.5,64.5
0.5519369853120581,0.5525494636245668,0.6245435569220456,33.50000000000001,138.5
0.25038000405444144,-0.7576802403973245,-0.6026860765615465,14.500000000000005,-51.5
0.5372996083468239,-0.4406708199309417,-0.7191094209727343,32.50000000000001,-31.5
-0.8433914458128857,0.453153893518325,0.2886908691296504,-57.5,122.5
0.7253743710122876,-0.5604001422038647,0.39972953668251276,46.5,-125.5
-0.8433914458128857,-0.5245634622561082,-0.11629291979968046,-57.5,-77.49999999999999
0.3338068592337709,0.23601858036154427,0.9126161353233936,19.500000000000004,165.5
0.4771587602596084,0.6581951040554519,0.5823218375648869,28.5,131.5
0.31730465640509214,0.07440461644480313,0.9454002898642184,18.5,175.5
0.8870108331782218,-0.26153729442771556,-0.38053912472688967,62.50000000000002,-34.5
0.6626200482157375,0.14931775502364647,0.7339202134682435,41.5,168.5
0.18223552549214747,0.6891724738798695,0.7013070044530438,10.5,135.5
-0.8949343616020251,0.4151502841125262,-0.16353204586644363,-63.50000000000001,68.5
0.6225146366376195,0.4764216599193567,0.6208847953780294,38.5,142.5
0.8526401643540922,0.18298285406100284,-0.4894098744916334,58.5,20.5
0.4771587602596084,-0.20515578062816872,-0.8545353258832311,28.500000000000004,-13.5
0.43051109680829514,-0.7255493731167775,0.5368782941177358,25.5,-126.49999999999999
0.8870108331782218,-0.04425664331068167,-0.45962281421546947,62.50000000000002,-5.5
0.6755902076156602,-0.2702130483769332,0.6859757866431395,42.50000000000001,-158.5
-0.36650122672429736,0.4005550876816478,0.8397812051611614,-21.500000000000004,154.5
0.3826834323650898,0.5364995752501456,0.75214466450922,22.5,144.5
0.8038568606172173,-0.3863064979579797,0.4523067955205551,53.5,-139.5
0.7132504491541816,0.4169168018506697,0.5634307207776016,45.5,143.5
0.8526401643540922,-0.2730047501302266,0.445503262094184,58.5,-148.5
0.8433914458128857,0.051497885290822956,-0.5348259875326026,57.5,5.5
0.11320321376790668,-0.4892581903908735,-0.8647609239136937,6.499999999999999,-29.5
-0.636078220277764,0.10071721869298277,0.7650232281094622,-39.5,172.5
0.35020738125946743,0.5830921475385299,0.7330472956026038,20.5,141.5
0.3665012267242973,0.5534335706294734,0.7479225452611367,21.5,143.5
0.6883545756937539,-0.05691221721377848,0.7231382839079146,43.50000000000001,-175.5
0.8788171126619655,-0.14348440649433333,-0.45507439785759796,61.500000000000014,-17.5
0.6626200482157375,0.17484024075155064,0.7282620146049865,41.5,166.5
0.5664062369248328,0.5016962362690489,0.6538232645647606,34.50000000000001,142.5
0.7372773368101241,-0.19187798569455639,0.6477692237455949,47.5,-163.5
-0.8338858220671681,-0.5509075115760241,-0.03369494686857291,-56.5,-86.5
0.6626200482157375,-0.6919448611941972,-0.28661294592100517,41.5,-67.5
0.4617486132350339,0.6744883291005738,0.5760674544553261,27.5,130.5
0.8526401643540922,-0.20834581619526213,-0.47916257262452866,58.5,-23.5
-0.7489557207890021,0.503860237589427,0.4303372970981628,-48.50000000000001,130.5
0.7372773368101241,-0.5287224071696316,0.4205647926097966,47.5,-128.5
0.28401534470392265,-0.45750923600215343,-0.8426271909601766,16.5,-28.49999999999997
-0.8433914458128857,0.5327029357136194,-0.07013167195883604,-57.5,82.5
0.8703556959398997,-0.3744418127046818,-0.31980352006099755,60.5,-49.5
0.43051109680829514,0.5980711046347197,0.6759964122137964,25.5,138.5
0.23344536385590542,-0.8108454904242034,-0.5366869224724196,13.500000000000004,-56.5
-0.8703556959398997,-0.4444542590165585,-0.21199380695438905,-60.5,-64.49999999999999
-0.02617694830787315,0.4769952498697736,0.8785159639864031,-1.5000000000000002,151.5
0.8141155183563192,-0.10582470828882636,-0.5709790310396753,54.50000000000001,-10.499999999999972
0.8870108331782218,-0.08414700117815675,-0.45401659002419736,62.50000000000002,-10.499999999999972
0.6225146366376195,-0.15602697168971563,-0.7668970669374536,38.5,-11.5
-0.8870108331782216,-0.4378871326894409,-0.14651498506807017,-62.50000000000001,-71.5
-0.6225146366376195,0.361368231133028,0.6941819132617321,-38.50000000000001,152.5
0.43051109680829514,0.5494591075030638,0.7160690502366761,25.5,142.5
-0.9099612708765432,-0.3909070566033278,-0.1384274488765472,-65.50000000000001,-70.5
0.3007057995042731,-0.7566345285684772,-0.5805860938073303,17.5,-52.499999999999986
-0.11320321376790671,-0.45878042650802353,-0.8813089995261216,-6.5,-27.5
0.9723699203976766,0.12197486755430302,-0.1990448934058001,76.49999999999999,31.5
0.23344536385590542,-0.8108454904242034,-0.5366869224724196,13.500000000000004,-56.5
0.44619781310980877,-0.4808478819848829,0.7547799851391639,26.5,-147.5
-0.8870108331782216,-0.40957602214449584,-0.21321178182447684,-62.50000000000001,-62.5
-0.2164396139381029,-0.11051984559475177,0.970020235483795,-12.500000000000002,-173.5
0.5372996083468239,-0.7612327079372634,-0.3630893763756393,32.500000000000014,-64.49999999999999
0.6225146366376195,0.40891163869038044,0.6672831474834954,38.5,148.5
0.3987490689252462,0.24507364504488616,0.8837070150992705,23.5,164.5
0.23344536385590542,-0.8545353258832312,0.4639748257306895,13.500000000000002,-118.5
